book_title,chapter_number,chapter_title,sentence_number,sentence_text
Noli Me Tangere,57,¡VAE VICTIS![261],105,"—Kung kayo'y mga cristiano, kung may puso kayo,—ang ipinamanhik ng paanas,—ihugos ninyo ako ng matulin, o ihugos ninyo sa isang paraang sumalpok ang aking ulo sa bato at ng ako'y mamatay na."
Noli Me Tangere,57,¡VAE VICTIS![261],106,Gagantihin kayo ng Diyos sa magandang gawang ito ... marahil sa ibang araw ay mangyari sa inyo ang kinahinatnan ko.
Noli Me Tangere,57,¡VAE VICTIS![261],107,Nagbalik ang alferez at pinanguluhan ang paghuhugos na hawak ang relos.
Noli Me Tangere,57,¡VAE VICTIS![261],108,"—¡Marahan, marahan!—ang sigaw ni doña Konsolakiong sinusundan ng mata ang kahabaghabag;—¡mag-ingat kayo!"
Noli Me Tangere,57,¡VAE VICTIS![261],109,Marahang bumababa ang timbalete; humihilahis si Tarsilo sa mga batong nangakaumbok at sa mga mababahong damong sumisibol sa mga giswak.
Noli Me Tangere,57,¡VAE VICTIS![261],110,Pagka tapos ay hindi na kumilos ang timbalete; binibilang ng alferez ang mga segundo.
Noli Me Tangere,57,¡VAE VICTIS![261],111,"—¡Itaas!—ang matinding utos, ng makaraan na ang kalahating minuto."
Noli Me Tangere,57,¡VAE VICTIS![261],112,Ang ingay na mataginting at nagkakasaliwsaliw ng mga patak ng tubig na nahuhulog sa ibabaw ng tubig ang siyang nagbalita ng pagbabalik ng may sala sa kaliwanagan.
Noli Me Tangere,57,¡VAE VICTIS![261],113,"ngayon, palibhasa'y lalong mabig-at ang pabato, siya'y nanhik ng mabilis."
Noli Me Tangere,57,¡VAE VICTIS![261],114,Nanglalaglag ng malaking ingay ang mga batong natitingkab sa mga tabi ng balon.
Noli Me Tangere,57,¡VAE VICTIS![261],115,"Natatakpan ang kanyang noo't ang kanyang buhok ng karumaldumal na pusali, puspos ng mga sugat at mga galos ang kanyang mukha, ang katawa'y basa at tumutulo, ng siya'y sumipot sa mga mata ng karamihang hindi umiimik; pinapangangaligkig siya sa ginaw ng hangin."
Noli Me Tangere,57,¡VAE VICTIS![261],116,—¿Ibig mo bang magsaysay?—ang sa kanya'y kanilang itinanong.
Noli Me Tangere,57,¡VAE VICTIS![261],117,"—¡Huwag mong pabayaan ang kapatid kong babae!—ang ibinulong ng kaawaawa, na tinititigan ng pagsamo ang isang kuadrillero."
Noli Me Tangere,57,¡VAE VICTIS![261],118,"Muling kumalairit ang pinggang kawayan, at muling nawala ang pinahihirapan."
Noli Me Tangere,57,¡VAE VICTIS![261],119,Nahihiwatigan ni doña Konsolakiong hindi gumagalaw ang tubig.
Noli Me Tangere,57,¡VAE VICTIS![261],120,Bumilang ng isang minuto ang alferez.
Noli Me Tangere,57,¡VAE VICTIS![261],121,Nang muling ipanhik si Tarsilo'y nakawingi at nangingitim ang mukha.
Noli Me Tangere,57,¡VAE VICTIS![261],122,Tinitigan niya ang mga naroroon at nanatiling nakadilat ang mga matang nanga mumula sa dugo.
Noli Me Tangere,57,¡VAE VICTIS![261],123,—¿Magsasabi ka ba?—ang muling itinanong ng alferez na ang tinig ay nanglulupaypay.
Noli Me Tangere,57,¡VAE VICTIS![261],124,"Umiling si Tarsilo, at muli na namang inihugos siya."
Noli Me Tangere,57,¡VAE VICTIS![261],125,"Untiunting nasasarhan ang mga pilik-mata niya, ang balingtatao ng kanyang mga mata'y nananatili sa pagtitig sa langit na pinapawiran ng mapuputing alapaap; ibinabali ang liig upang makapanatili sa panonood ng liwanag ng araw, nguni't pagdaka'y napilitang lumubog sa tubig, at tinakpan ng karumaldumal na tabing na iyon ang kanyang minamasdang daigdig."
Noli Me Tangere,57,¡VAE VICTIS![261],126,Nagdaan ang isang minuto; namasid ng tumitinging Musa ang malalaking bulubok ng tubig na napaiibabaw.
Noli Me Tangere,57,¡VAE VICTIS![261],127,—¡Nauuhaw!—ang sabing tumatawa.
Noli Me Tangere,57,¡VAE VICTIS![261],128,At muling tumining ang tubig.
Noli Me Tangere,57,¡VAE VICTIS![261],129,"Isang minuto't kalahati ang itinagal ngayon, bago humudyat ang alferez."
Noli Me Tangere,57,¡VAE VICTIS![261],130,"Hindi na nakawingi ang mukha ni Tarsilo; nasisilip sa nakasiwang na pangisap ang puti ng mata, lumalabas sa bibig ang tubig na pusaling may kahalong kumakayat na dugo; humihihip ang hanging malamig, nguni't hindi na nangangangaligkig ang kanyang katawan."
Noli Me Tangere,57,¡VAE VICTIS![261],131,"Nangagtinginan ang lahat na walang imik, nangamumutla at pawang nanga alagim."
Noli Me Tangere,57,¡VAE VICTIS![261],132,"Humudyat ang alferez upang alisin sa pagkabitin si Tarsilo at lumayong naglilininglining; makailang idiniit ni doña Consolacion sa nakalilis na mga paa ng bangkay ang baga ng kanyang tabako, nguni't hindi kumatal ang katawan at namatay ang apoy."
Noli Me Tangere,57,¡VAE VICTIS![261],133,"—¡Nag-inis siya sa sarili!—ang ibinulong ng isang kuadrillero;—masdan ninyo't binaligtad ang kanyang dila, na anaki pinaksa niyang lunukin."
Noli Me Tangere,57,¡VAE VICTIS![261],134,Pinagmamasdang nangangatal at nagpapawis niyong isang bilanggo ang mga ginagawang iyon; lumilingap na ang kamukha'y ulol sa lahat ng panig.
Noli Me Tangere,57,¡VAE VICTIS![261],135,Ipinag-utos ng alferez sa direktorkillong tanungin ang bilanggong iyon.
Noli Me Tangere,57,¡VAE VICTIS![261],136,"—¡Ginoo, ginoo!—ang hibik;—¡akin pong sasabihin ang lahat ninyong maibigang sabihin ko!"
Noli Me Tangere,57,¡VAE VICTIS![261],137,—¡Kung gayo'y mabuti! tingnan natin; ¿ano ang pangalan mo?
Noli Me Tangere,57,¡VAE VICTIS![261],138,"—¡Andong, po!"
Noli Me Tangere,57,¡VAE VICTIS![261],139,—¿Bernardo ...
Noli Me Tangere,57,¡VAE VICTIS![261],140,Leonardo ...
Noli Me Tangere,57,¡VAE VICTIS![261],141,Rikardo ...
Noli Me Tangere,57,¡VAE VICTIS![261],142,Eduardo ...
Noli Me Tangere,57,¡VAE VICTIS![261],143,Gerardo ... o ano?
Noli Me Tangere,57,¡VAE VICTIS![261],144,"—¡Andong, po!—ang inulit ng kulang kulang ang isip."
Noli Me Tangere,57,¡VAE VICTIS![261],145,"—Ilagay ninyong Bernardo o ano man,—ang inihatol ng alferez."
Noli Me Tangere,57,¡VAE VICTIS![261],146,—¿Apellido?
Noli Me Tangere,57,¡VAE VICTIS![261],147,Tiningnan siya ng taong iyong nagugulat.
Noli Me Tangere,57,¡VAE VICTIS![261],148,—¿Ano ang pangalan mong dagdag sa ngalang Andong?
Noli Me Tangere,57,¡VAE VICTIS![261],149,"—¡Ah, ginoo!"
Noli Me Tangere,57,¡VAE VICTIS![261],150,¡Andong Kulang-kulang po!
Noli Me Tangere,57,¡VAE VICTIS![261],151,Hindi napigil ang tawa ng nangakikinig; pati ang alferez ay tumigil ng pagpaparoo't parito.
Noli Me Tangere,57,¡VAE VICTIS![261],152,—¿Ano ang hanap-buhay mo?
Noli Me Tangere,57,¡VAE VICTIS![261],153,"—Manunuba po ng niyog, at alila po ng aking biyanang babae."
Noli Me Tangere,57,¡VAE VICTIS![261],154,—¿Sino ang nag-utos sa inyong looban ninyo ang cuartel?
Noli Me Tangere,57,¡VAE VICTIS![261],155,—¡Wala po!
Noli Me Tangere,57,¡VAE VICTIS![261],156,—¿Anong wala?
Noli Me Tangere,57,¡VAE VICTIS![261],157,Huwag kang magsinungaling at titimbain ka!
Noli Me Tangere,57,¡VAE VICTIS![261],158,¿sino ang nag-utos sa inyo?
Noli Me Tangere,57,¡VAE VICTIS![261],159,¡Sabihin mo ang katotohanan!
Noli Me Tangere,57,¡VAE VICTIS![261],160,—¡Ang katotohanan po!
Noli Me Tangere,57,¡VAE VICTIS![261],161,—¿Sino?
Noli Me Tangere,57,¡VAE VICTIS![261],162,—¡Sino po!
Noli Me Tangere,57,¡VAE VICTIS![261],163,—Itinatanong ko sa iyo kung sino ang nag-utos sa inyong kayo'y mangag-alsa.
Noli Me Tangere,57,¡VAE VICTIS![261],164,—¿Alin po bang alsa?
Noli Me Tangere,57,¡VAE VICTIS![261],165,"—Iyon, kung kaya ka doroon kagabi sa patio ng cuartel."
Noli Me Tangere,57,¡VAE VICTIS![261],166,"—¡Ah, ginoo!—ang biglang sinabi ni Andong na nagdadalang kahihiyan."
Noli Me Tangere,57,¡VAE VICTIS![261],167,—¿Sino nga ang may kasalanan ng bagay na iyan?
Noli Me Tangere,57,¡VAE VICTIS![261],168,—¡Ang akin pong biyanang babae!
Noli Me Tangere,57,¡VAE VICTIS![261],169,Tawanan at panggigilalas ang sumunod sa mga salitang ito.
Noli Me Tangere,57,¡VAE VICTIS![261],170,"Huminto ng paglakad ang alferez at tiningnan ng mga matang hindi galit ang kaawaawa, na sa pagkaisip na magaling ang kinalabasan ng kanyang mga sinabi, nagpatuloy ng pananalitang masaya ang anyo."
Noli Me Tangere,57,¡VAE VICTIS![261],171,"—¡Siya nga po; hindi po ako pinakakain ng aking biyanang babae kung di iyong mga bulok at wala ng kabuluhan; kagabi, ng ako'y umuwi rito'y sumakit ang aking tiyan, nakita kong na sa malapit ang patio ng cuartel, at aking sinabi sa sarili;—ngayo'y gabi, hindi ka makikita nino man.—Pumasok ako ... at ng tumitindig na ako'y umalingawngaw ang maraming putukan: itinatali ko po ang aking salawal...."
Noli Me Tangere,57,¡VAE VICTIS![261],172,Isang hampas ng yantok ang pumutol ng kanyang pananalita.
Noli Me Tangere,57,¡VAE VICTIS![261],173,—¡Sa bilangguan!—ang iniutos ng alferez;—¡ihatid siya ngayong hapon sa kabekera!
Noli Me Tangere,58,ANG SINUMPA.,1,"Hindi nalao't kumalat sa bayan ang balitang ilalakad ang mga bilanggo; nakalagim muna ang pagkaringig ng gayong balita, at saka sumunod ang mga iyakan at panambitanan."
Noli Me Tangere,58,ANG SINUMPA.,2,"Nangagtatakbuhang wari'y mga ulol ang mga kasambahay ng mga bilanggo; nangagsisiparoon sa convento, mula sa convento'y napapasa cuartel at mula sa cuartel ay napasasa tribunal, at sa pagka't hindi sila makasumpong ng aliw saan man, kanilang pinupuno ang alang-alang ng mga sigaw at panambitan."
Noli Me Tangere,58,ANG SINUMPA.,3,"Nagkulong ang kura sa pagka't may sakit, dinagdagan ng alferez ang dami ng mga sundalong na babantay sa kanya, at sinasalubong ng kulata ng mga sundalong iyon ang mga babaeng nangagmamakaamo; ang gobernadorcillo, taong walang kabuluhan, anaki'y lalo pang haling at walang kabuluhan mandin kay sa dati."
Noli Me Tangere,58,ANG SINUMPA.,4,Sa tapat ng bilanggua'y nangagtatakbuhang pakabikabila ang mga babaeng may lakas pa; ang mga wala na nama'y nangagsisiupo sa lupa't tinatawag ang mga pangalan ng mga taong kanilang iniirog.
Noli Me Tangere,58,ANG SINUMPA.,5,"Maningas ang araw, nguni't sino man sa mga kahabaghabag na iyo'y hindi nakaiisip umuwi."
Noli Me Tangere,58,ANG SINUMPA.,6,"Si Doray, ang masaya't lumiligayang asawa ni don Filipo'y nagpapakabikabilang puspos ng kapighatian, kilik ang kanyang musmos na anak na lalaki: kapuwa sila umiiyak."
Noli Me Tangere,58,ANG SINUMPA.,7,"—Umuwi na po kayo,—ang sa kanya'y sinasabi; malalagnat ang inyong anak."
Noli Me Tangere,58,ANG SINUMPA.,8,—¿Bakit pa mabubuhay kung wala rin lamang isang amang sa kanya'y magtuturo?—ang isinasagot ng nalulunos na babae.
Noli Me Tangere,58,ANG SINUMPA.,9,—¡Wala pong kasalanan ang inyong asawa; marahil siya'y makabalik din!
Noli Me Tangere,58,ANG SINUMPA.,10,"—¡Siya nga, kung patay na kami!"
Noli Me Tangere,58,ANG SINUMPA.,11,"Tumatangis si capitana Tinay, at tinatawag ang kanyang anak na si Antonio; tinitingnan ng matapang na si capitana Maria ang maliit na rejas, sa pagka't sa dakong loob niyo'y naroroon ang kanyang dalawang kambal, na siyang tanging mga anak niya."
Noli Me Tangere,58,ANG SINUMPA.,12,"Naroroon ang biyanan ng manunuba ng niyog; hindi siya tumatangis: nagpaparoo't parito, na kumukumpas na lilis ang mga manggas at pinagsasabihan ng malakas ang nangaroroon:"
Noli Me Tangere,58,ANG SINUMPA.,13,—¿May nakita na ba kayong kawangis nito?
Noli Me Tangere,58,ANG SINUMPA.,14,"¿Hulihin ang aking si Andong, paputukan siya, isuot sa pangaw at ilalakad sa kabekera, dahil lamang sa ... dahil lamang sa may bagong salawal?"
Noli Me Tangere,58,ANG SINUMPA.,15,¡Humihingi ang ganitong gawa ng ukol na ganti!
Noli Me Tangere,58,ANG SINUMPA.,16,¡Napakalabis naman ang mga guardia civil!
Noli Me Tangere,58,ANG SINUMPA.,17,"¡Isinusumpa kong pagka nakita ko uling sino man sa kanila'y humahanap ng kubling lugar sa aking halamanan, gaya ng madalas na totoong ginagawa nila, aalsan ko sila ng ipinamamayan, aalsan ko sila ng ipinamamayan!"
Noli Me Tangere,58,ANG SINUMPA.,18,¡o kung hindi ako naman ang kanilang alsan!!!
Noli Me Tangere,58,ANG SINUMPA.,19,nguni't iilan tao ang pumapansin sa maka Mahomang biyanan.
Noli Me Tangere,58,ANG SINUMPA.,20,"—Si don Crisostomo ang may kasalanan ng lahat ng ito,—ang buntong hininga ng isang babae."
Noli Me Tangere,58,ANG SINUMPA.,21,"Naroroon di't nagpapakabikabila, na kahalo ng marami, ang maestro sa eskuelahan; hindi na pinapagkukuskos ang mga palad ng kamay ni ñor Juan; hindi na dinadaladala niya ang kanyang plomada at ang kanyang metro: itim ang pananamit ng lalaki, sa pagka't nakaringig siya ng masasamang balita, at palibhasa'y nananatili siya sa kanyang asal na ipalagay ang darating na panahong parang nangyari na, ipinagluluksa na niya ang pagkamatay ni Ibarra."
Noli Me Tangere,58,ANG SINUMPA.,22,"Tumigil, pagka a las dos ng hapon, sa tapat ng tribunal, ang isang karretong walang ano mang pandong, na hinihila ng dalawang vakang kapon."
Noli Me Tangere,58,ANG SINUMPA.,23,"Linigid ng karamihan ang karreton, na ibig nilang alsin sa pagkasingkaw at ipagwasakan."
Noli Me Tangere,58,ANG SINUMPA.,24,"Huwag kayong gumawa ng gayon,—ani capitana Maria;—¿ibig ba ninyong sila'y maglakad?"
Noli Me Tangere,58,ANG SINUMPA.,25,Ito ang pumigil sa mga kasambahay ng mga bilanggo.
Noli Me Tangere,58,ANG SINUMPA.,26,Lumabas ang dalawampong sundalo at kanilang linigid ang sasakyan.
Noli Me Tangere,58,ANG SINUMPA.,27,Lumabas ang mga bilanggo.
Noli Me Tangere,58,ANG SINUMPA.,28,"Ang unauna'y si don Filipo, na gapos; bumating nakangiti sa kanyang asawa; tumangis ng masaklap si Doray at nahirapan ang dalawang guardia upang humadlang sa kanya at ng huwag mayakap ang kanyang asawa."
Noli Me Tangere,58,ANG SINUMPA.,29,"Sumipot na umiiyak na parang musmos si Antoniong anak ni capitana Tinay, bagay na siyang lalong nakaragdag ng mga pagsigaw ng kanyang familia."
Noli Me Tangere,58,ANG SINUMPA.,30,"Humagulhol si Andong pagkakita sa kanyang biyanang babae, na siyang may kagagawan ng kanyang pagkapahamak."
Noli Me Tangere,58,ANG SINUMPA.,31,"Baliti rin si Albinong nagseminarista, at gayon din ang dalawang kambal na anak ni capitana Maria."
Noli Me Tangere,58,ANG SINUMPA.,32,Masasama ang loob at hindi umiimik ang tatlong binatang ito.
Noli Me Tangere,58,ANG SINUMPA.,33,"Ang huling lumabas ay si Ibarra, na walang tali, nguni't napapag-itanan ng naghahatid na dalawang guardia civil."
Noli Me Tangere,58,ANG SINUMPA.,34,Namumutla ang binata; humanap siya ng isang mukhang katoto.
Noli Me Tangere,58,ANG SINUMPA.,35,—¡Iyan ang may kasalanan!—ang ipinagsigawan ng maraming tinig;—¡iyan ang may kasalanan ay siyang walang tali!
Noli Me Tangere,58,ANG SINUMPA.,36,"—¡Walang ano mang ginagawa ang aking manugang ay siyang naka-""esposas""!"
Noli Me Tangere,58,ANG SINUMPA.,37,Liningon ni Ibarra ang mga guardia:
Noli Me Tangere,58,ANG SINUMPA.,38,"—¡Gapusin ninyo ako, nguni't gapusin ninyong mabuti ako, abo't siko!—ang kanyang sinabi."
Noli Me Tangere,58,ANG SINUMPA.,39,—¡Walang tinatanggap kaming utos na ganyan ang aming gawin!
Noli Me Tangere,58,ANG SINUMPA.,40,—¡Gapusin ninyo ako!
Noli Me Tangere,58,ANG SINUMPA.,41,Sumunod ang mga sundalo.
Noli Me Tangere,58,ANG SINUMPA.,42,"Sumipot ang alferez na nangangabayo, at batbat ng mga sandata pati ng mga ngipin; may sumusunod sa kanyang sampo o labinglimang sundalo pa."
Noli Me Tangere,58,ANG SINUMPA.,43,"Bawa't isang bilanggo'y may kanikanyang kasambahay na nanghihinaing upang kahabagan, na dahil sa kanya'y tumatangis at nagpapalayaw ng lalong matitimyas na taguri."
Noli Me Tangere,58,ANG SINUMPA.,44,Si Ibarra lamang ang tanging doo'y wala sino man; nangagsialis doon pati si ñor Juan at ang maestro sa eskuelahan.
Noli Me Tangere,58,ANG SINUMPA.,45,—¿Ano po ba ang ginawa sa inyo ng aking asawa't ng aking anak?—ang sa kanya'y sinasabi ni Doray na tumatangis; ¡tingnan po ninyo ang kaawaawa kong anak!
Noli Me Tangere,58,ANG SINUMPA.,46,¡inalsan ninyo siya ng ama!
Noli Me Tangere,58,ANG SINUMPA.,47,"Ang pighati ng mga kasambahay ay naging galit sa binata, na pinagbibintangang siyang may kagagawan ng kaguluhan."
Noli Me Tangere,58,ANG SINUMPA.,48,Ipinag utos ng alferez ang pagya-o.
Noli Me Tangere,58,ANG SINUMPA.,49,—¡Ikaw ay isang duwag!—ang sigaw ng biyanan ni Andong.
Noli Me Tangere,58,ANG SINUMPA.,50,"Samantalang nakikihamok ang mga iba dahil sa iyo, ikaw nama'y tumatago, ¡duwag!"
Noli Me Tangere,58,ANG SINUMPA.,51,—¡Sumpain ka nawa!—ang sabi sa kanya ng isang matandang lalaki na sa kanya'y sumusunod;—¡pusong ang gintong tinipon ng iyong magugulang at ng sirain ang aming kapayapaan!
Noli Me Tangere,58,ANG SINUMPA.,52,"¡Pusong!, ¡pusong!"
Noli Me Tangere,58,ANG SINUMPA.,53,"—¡Bitayin ka nawa, ereje!—ang sigaw sa kanya ng isang kamag-anak na babae ni Albino, at sa hindi na makapigil ay nuha ng isang bato at sa kanya'y ipinukol."
Noli Me Tangere,58,ANG SINUMPA.,54,"Sinundan ang ulirang iyon, at sa ibabaw ng sawing palad na binata'y umulan ang alabok at mga bato."
Noli Me Tangere,58,ANG SINUMPA.,55,"Tiniis ni Ibarra ng walang imik, walang poot at walang daing ang tapat na panghihinganti ng gayong karaming mga pusong nangasugatan."
Noli Me Tangere,58,ANG SINUMPA.,56,"Yaon ang paalam, ang adios na sa kanya'y dulot ng kanyang bayang kinalalagyan ng lahat ng kanyang mga sinisinta."
Noli Me Tangere,58,ANG SINUMPA.,57,"Tumungo, marahil kanyang dinidilidili ang isang taong pinalo sa mga lansangan sa Maynila, ang isang matandang babaeng nahandusay na patay pagkakita sa ulo ng kanyang anak na lalaki; marahil dumaraan sa kanyang mga mata ang nangyari sa buhay ni Elias."
Noli Me Tangere,58,ANG SINUMPA.,58,"Minagaling ng alferez na palayuin ang karamihang tao, nguni't hindi huminto ang pangbabato at ang mga paglait."
Noli Me Tangere,58,ANG SINUMPA.,59,Isa lamang ina ang hindi ipinanghihiganti sa kanya ang kanyang mga pighati: ito'y si capitana Maria.
Noli Me Tangere,58,ANG SINUMPA.,60,"Hindi kumikilos, nakahibik ang mga labi, puno ang mga mata ng mga luhang umaagos na walang ingay, kanyang pinanonood ang pagpanaw ng kanyang dalawang anak na lalaki; sa panonood sa kanyang hindi pagkilos at sa kanyang piping dalamhati, nawawala ang pagkatalinhaga ni Niobe."
Noli Me Tangere,58,ANG SINUMPA.,61,Malayo na ang pulutong.
Noli Me Tangere,58,ANG SINUMPA.,62,"Sa mga taong nakasungaw sa bihibihirang bintanang nakabukas, ang lalong nagpakita ng habag sa binata'y yaong mga hindi nababahala at walang adhika kung di manood lamang."
Noli Me Tangere,58,ANG SINUMPA.,63,"Nangagtago ang kanyang mga kaibigan, pati si kapitang Basilio'y nagbawal sa kanyang anak na si Sinang, na huwag umiyak."
Noli Me Tangere,58,ANG SINUMPA.,64,"Nakita ni Ibarra ang umaaso pang bahay niyang natupok, ang bahay ng kanyang mga magugulang, ang bahay na sa kanya'y pinanganakan, ang kinabubuhayan ng lalong matatamis na alaala ng kanyang kamusmusan at ng kanyang kabinataan; ang mga luhang malaong kanyang pinipigilpigil ay bumalong sa kanyang mga mata, lumungayngay at tumangis, na hindi magkaroon ng aliw na mailihim ang kanyang pag-iyak, palibhasa'y nakagapos, o makapukaw man lamang ang kanyang pighati ng habag sa kangino man."
Noli Me Tangere,58,ANG SINUMPA.,65,"ngayo'y wala siyang bayan, bahay, kasintahan, mga katoto, at mahihintay na maligayang panahong darating."
Noli Me Tangere,58,ANG SINUMPA.,66,Mula sa isang mataas na lugar ay pinanonood ang malungkot na pulutong na iyon ng isang tao.
Noli Me Tangere,58,ANG SINUMPA.,67,"Siya'y isang matandang lalaki, namumutla, payat na payat ang mukha, nakabalot sa isang kumot na lana, at nanunungkod ng buong pagal."
Noli Me Tangere,58,ANG SINUMPA.,68,"Siya ang matandang filosofo Tasio, na nang mabalitaan ang nangyari ay nagbantang iwan ang kanyang hihigan at dumalo, nguni't hindi itinulot ng kanyang lakas na makarating siya hanggang sa tribunal."
Noli Me Tangere,58,ANG SINUMPA.,69,"Sinundan ng mata ng matanda ang karreton hanggang sa ito'y nawala sa malayo: nanatiling sumandali sa pag-iisip-isip na nakatungo, nagtindig pagkatapos at nag inata ng buong hirap na tinungo ang kanyang bahay, na nagpapahinga maya't maya."
Noli Me Tangere,58,ANG SINUMPA.,70,"Nasumpungan siyang patay, kinabukasan, ng mga nag-aalaga ng mga hayop, sa paanan ng pagpasok sa kanyang tahanang nag-iisa."
Noli Me Tangere,59,ANG KINAGISNANG BAYAN AT ANG MGA PAG-AARI.,1,"Lihim na ibinalita ng telegrafo ang nangyaring iyon sa Maynila at ng makaraan ang tatlompo't anim na horas ay nangagsasaysay na ng bagay na iyon ng malaking talinghaga at hindi kakaunting mga pagbabala, ang mga pamahayagan, na dinagdagan, pinagbuti at binawasan ng fiskal."
Noli Me Tangere,59,ANG KINAGISNANG BAYAN AT ANG MGA PAG-AARI.,2,"Samantala'y mga balitang tanging mula sa mga convento ang nangaunang tumakbong salinsalin sa mga bibig, sa lihim, na nagbibigay ng malaking takot sa bawa't makaalam."
Noli Me Tangere,59,ANG KINAGISNANG BAYAN AT ANG MGA PAG-AARI.,3,"Ang nangyaring iyong sa libolibong pagkakabalita'y nagkaiba ng lubha, pinaniniwalaan ng humigit kumulang na kadalian, alinsunod sa kung nagpapapuri o nakasasalansang sa mga hidwang hilig at anyo ng kaisipan ng bawa't isa."
Noli Me Tangere,59,ANG KINAGISNANG BAYAN AT ANG MGA PAG-AARI.,4,"Baga man hindi nasisira ang katahimikan ng bayan, sa paimbabaw man lamang, nguni't naliligalig ang kapayapaan ng bahay, tulad sa nangyayari sa isang lawa: baga man nakikitang patag at walang ano mang alon ang dakong ibabaw, nguni't sa ilalim ay gumagamaw, nangagtatakbuhan at nangaghahabulan ang mga piping isda."
Noli Me Tangere,59,ANG KINAGISNANG BAYAN AT ANG MGA PAG-AARI.,5,"Nangagpasimulang nangagpainog-inog, wangis sa mga paro-paro, ang mga cruz, mga kondekorakion, mga galon, mga katungkulan, mga karangalan, kapangyarihan, kalakhan, matataas na kamahalan at iba pa, sa isang impapawid na gintong salapi sa mga mata ng isang bahagi ng mga mamamayan."
Noli Me Tangere,59,ANG KINAGISNANG BAYAN AT ANG MGA PAG-AARI.,6,"Sa isang bahagi naman ng mga mamamayang iya'y napailanglang sa abot ng paningin ang isang alapaap na madilim, at nangingibabaw sa kulay abo-abong pinakapang-ilalim, ang maiitim na parang anino ng mga rejas, mga tanikala, at pati ng kalagimlagim na bibitayan."
Noli Me Tangere,59,ANG KINAGISNANG BAYAN AT ANG MGA PAG-AARI.,7,"Wari'y naririnig sa hangin ang mga tanong, ang mga bato, ang mga sigaw na pinapaknit ng mga pahirap; nagagamagam ang Marianas at ang Bagumbayang kapuwa nangababalot ng isang parang maduming pigta ng dugong kulubong: na sa kulabo ang mga mangingisda at ang mga isda."
Noli Me Tangere,59,ANG KINAGISNANG BAYAN AT ANG MGA PAG-AARI.,8,"Ang nangyaring iyo'y inilaladlad ni Kapalaran sa guniguni ng mga taga Maynilang tulad sa mga tanging paypay na galing sa China: napipintahan ng itim ang isang mukha; ang isa nama'y puspos ng dorado, matitingkad na mga kulay, mga ibon at mga bulaklak."
Noli Me Tangere,59,ANG KINAGISNANG BAYAN AT ANG MGA PAG-AARI.,9,Naghahari sa mga convento ang malaking ligalig.
Noli Me Tangere,59,ANG KINAGISNANG BAYAN AT ANG MGA PAG-AARI.,10,"Isinisingkaw ang mga karruaje, nangagdadalawan ang mga provinkial, may lihim na mga pulong."
Noli Me Tangere,59,ANG KINAGISNANG BAYAN AT ANG MGA PAG-AARI.,11,Nangagsisiharap sila sa mga palakio upang kanilang ihandog ang kanilang tulong sa Gobyerno na na sa kalakilakihang panganib.
Noli Me Tangere,59,ANG KINAGISNANG BAYAN AT ANG MGA PAG-AARI.,12,"Muling napagsalitaanan ang mga kometa, ang mga pasaring, ang mga matutulis na pananalita, at iba pa."
Noli Me Tangere,59,ANG KINAGISNANG BAYAN AT ANG MGA PAG-AARI.,13,"—¡Isang Te Deum, isang Te Deum!—ang sinasabi ng isang fraile sa isang convento;—¡at ngayo'y sino ma'y huwag magkukulang sa pagpasakoro!"
Noli Me Tangere,59,ANG KINAGISNANG BAYAN AT ANG MGA PAG-AARI.,14,"¡Hindi kakaunting kagalingan ang ginawa ng Diyos, na ipakita kung gaano ang kahalagahan natin, ngayon pa naman sa mgaa panahong itong totoong napakasasama!"
Noli Me Tangere,59,ANG KINAGISNANG BAYAN AT ANG MGA PAG-AARI.,15,"—Dahil sa ganitong munting turo, marahil ay kinakagat ang kanyang mga labi ng generalillong Buisit,—ang sagot naman ng isa."
Noli Me Tangere,59,ANG KINAGISNANG BAYAN AT ANG MGA PAG-AARI.,16,—¿Ano kaya ang nangyari sa kanya kung hindi ang mga Kapisanan ng mga fraile?
Noli Me Tangere,59,ANG KINAGISNANG BAYAN AT ANG MGA PAG-AARI.,17,"—At ng lalong uminam ang ating pagdiriwang, ipagbigay alam sa uldog na tagapagluto at sa prokurador ..."
Noli Me Tangere,59,ANG KINAGISNANG BAYAN AT ANG MGA PAG-AARI.,18,¡Gaudeamus (kainan) sa tatlong araw!
Noli Me Tangere,59,ANG KINAGISNANG BAYAN AT ANG MGA PAG-AARI.,19,"—¡Amen!, ¡Amen!"
Noli Me Tangere,59,ANG KINAGISNANG BAYAN AT ANG MGA PAG-AARI.,20,¡Mabuhay si Salvi¡ ¡Mabuhay!
Noli Me Tangere,59,ANG KINAGISNANG BAYAN AT ANG MGA PAG-AARI.,21,Iba naman ang salitaan sa isang convento.
Noli Me Tangere,59,ANG KINAGISNANG BAYAN AT ANG MGA PAG-AARI.,22,—¿Nakita na ninyo?
Noli Me Tangere,59,ANG KINAGISNANG BAYAN AT ANG MGA PAG-AARI.,23,Iya'y isang nag-aral sa mga jesuita; ¡lumalabas sa Ateneo ang mga filibustero!—ang sabi ng isang fraile.
Noli Me Tangere,59,ANG KINAGISNANG BAYAN AT ANG MGA PAG-AARI.,24,—At ang mga kaaway ng mga fraile.
