book_title,chapter_number,chapter_title,sentence_number,sentence_text
Noli Me Tangere,55,ANG CAPAHAMACAN.,74,"—Cung nang̃ang̃aco cayóng hindi tatacas, hindi po namin cayó gagapusin; ipinagcacaloob po sa inyó ng̃ alférez ang biyayang itó; ng̃uni't cung cayó'y tumacas...."
Noli Me Tangere,55,ANG CAPAHAMACAN.,75,"Sumama si Ibarra, at iniwan ang canyáng mg̃a alilang nang̃alálaguim."
Noli Me Tangere,55,ANG CAPAHAMACAN.,76,Samatala'y ¿anó na ang nangyari cay Elías?
Noli Me Tangere,55,ANG CAPAHAMACAN.,77,"Nang canyáng lisanin ang bahay ni Crisóstomo, warì'y sirá ang isip na tumátacbong hindi nalalaman ang pinatung̃uhan."
Noli Me Tangere,55,ANG CAPAHAMACAN.,78,"Tinahac ang mg̃a capatagan, dumating sa isáng gubat na totoong malakí ang pagcaguiyaguis; tinatacasan ang cabayanan, tinatacasan ang liwanag, nacaliligalig sa canya ang buwan, pumasoc siyá sa talinghagáng lilim ng̃ mg̃a cahoy."
Noli Me Tangere,55,ANG CAPAHAMACAN.,79,"Nang naroroon na'y cung minsa'y tumitiguil, cung minsa'y lumalacad sa mg̃a di kilalang landás, cumacapit sa punò ng̃ malalaking cahoy, nababayakid sa mg̃a dawag, tumátanaw sa dacong bayan, na sa dacong paanan niyá'y naliligo sa liwanag ng̃ buwan, nacalatag sa capatagan, nacahilig sa mg̃a pampang̃in ng̃ dagat."
Noli Me Tangere,55,ANG CAPAHAMACAN.,80,"Nang̃agliliparan ang mg̃a ibong nang̃apupucaw sa caniláng pagtulog; nang̃agpapalipatlipat sa sa isá't isáng sang̃á, nang̃aghuhunihan ng̃ matataos na tinig at tinititigan siyá ng̃ mabibilog na mg̃a matá ng̃ nang̃aglalakihang mg̃a panikî, mg̃a kuwago at mg̃a sábucot."
Noli Me Tangere,55,ANG CAPAHAMACAN.,81,Hindi silá tinitingnan at hindi man lamang silá náriring̃ig ni Elias.
Noli Me Tangere,55,ANG CAPAHAMACAN.,82,"Ang acalà niyá siyá'y sinúsundan ng̃ mg̃a napupuot na anino ng̃ canyáng mg̃a magulang na nang̃amatay na; nakikita sa bawa't sang̃á ang calaguímlaguím na buslóng kinálalagyan ng̃ naliligò ng̃ dugóng ulo ni Bálat, ayon sa pagcasabi sa canyá ng̃ canyáng amá; warì natatalisod niyá mandín sa punò ng̃ bawa't cahoy ang matandáng babaeng patáy; tila mandin nakikinikinita niyá sa dilim na papawidpawid ang bung̃ô at mg̃a butó ng̃ nunò niyáng lalaking imbi ... at ang mg̃a butóng itó ng̃ matandáng babae at saca ang ulong iyó'y sinisigawan siyá: ¡duwág!, ¡duwág!"
Noli Me Tangere,55,ANG CAPAHAMACAN.,83,"Linisan ni Elías ang bundóc, tumacas at lumusong sa dacong dagat, sa pasigang nilacad niyá ng̃ boong balisa; ng̃uni't doon sa malayò, sa guitná ng̃ tubig, doon sa ipinaiilanglang mandin ng̃ liwanag ng̃ buwan ang isáng ulap, anaki'y nakita niyáng napaimbulog at pumapawidpawid ang isáng anino, ang anino ng̃ canyàng capatíd na babaeng basá ng̃ dugô ang dibdib, lugáy ang buhók at inilílipad ng̃ hang̃in."
Noli Me Tangere,55,ANG CAPAHAMACAN.,84,Nanicluhód sa buhang̃in si Elías.
Noli Me Tangere,55,ANG CAPAHAMACAN.,85,—¡Patí ba namán icaw!—ang ibinulóng na iniunat ang mg̃a bisig.
Noli Me Tangere,55,ANG CAPAHAMACAN.,86,"Datapuwâ, nacatitig sa ulap ay dahandahang tumindíg, sumulong at tumubóg sa tubig, na wari mandin siyá'y may sinúsundan."
Noli Me Tangere,55,ANG CAPAHAMACAN.,87,"Lumalacad siyá sa malaláy na palusóng na iyóng gawá ng̃ wawà; malayò na siyá sa tabi, dumarating na sa canyáng bayawáng ang tubig ay siyá'y sumusulong din, sumusulong na tila niwawaláng diwà ng̃ isáng mapanhalinang espiritu."
Noli Me Tangere,55,ANG CAPAHAMACAN.,88,"Dumárating na sa canyáng dibdib ang tubig ...; ng̃uni't umaling̃awng̃aw ang putucan ng̃ mg̃a baril, nawalá ang aninong malicmatà at ang binatà'y nataohan."
Noli Me Tangere,55,ANG CAPAHAMACAN.,89,Salamat sa catahimican ng̃ gabí at sa lalong malakíng capaikpicán ng̃ mahinhing hang̃in ay dumarating na magaling at malinaw na malinaw hanggáng sa canyá ang ugong ng̃ mg̃a putucan.
Noli Me Tangere,55,ANG CAPAHAMACAN.,90,"Humintô siyá, nagdilidili, nahiwatigan niyáng siyá palá'y sumasatubig; payapà ang dagatan at natatanaw pa niyá ang mg̃a ilaw sa dampâ ng̃ mg̃a mang̃ing̃isdâ."
Noli Me Tangere,55,ANG CAPAHAMACAN.,91,"Nagbalic siyá sa pampáng at napatung̃o sa bayan, ¿anó ang dahil?"
Noli Me Tangere,55,ANG CAPAHAMACAN.,92,Siyá ma'y hindi niyá nalalaman.
Noli Me Tangere,55,ANG CAPAHAMACAN.,93,"Tila mandin walang tao ang bayan; saráng lahát ang mg̃a bahay, sampóng mg̃a hayop, ang mg̃a ásong caraniwang tumatahol cung gabí, pawang nang̃agtagò sa tacot."
Noli Me Tangere,55,ANG CAPAHAMACAN.,94,Nacararagdag ng̃ lungcot at pag-iisá ang anyóng pilac na liwanag ng̃ buwan.
Noli Me Tangere,55,ANG CAPAHAMACAN.,95,"Sa pang̃ang̃anib niyáng bacâ canyáng macasalubong ang mg̃a guardia civil, siya'y nagpasuotsuot sa mg̃a halamanan at mg̃a pananím, at anaki'y canyáng naaninagnagan ang dalawáng may anyóng tao; datapuwa't canyáng ipinatuloy ang lacad, at, pagcalucsó niyá sa mg̃a bacod at sa mg̃a pader, dumating siyáng pagál na pagál sa hirap na canyáng mg̃a pinagdaanan, sa isáng dulo ng̃ bayan, at tinung̃o niyá ang bahay ni Crisóstomo."
Noli Me Tangere,55,ANG CAPAHAMACAN.,96,Na sa pintuan ang mg̃a alila't caniláng pinag-uusapan at caniláng dináramdam ang pagcacapiit sa caniláng pang̃inoon.
Noli Me Tangere,55,ANG CAPAHAMACAN.,97,"Nang matantô na ni Elías ang nangyari siyá'y lumayô, lumiguíd siyá sa bahay, nilucsó ang pader na bacod, inakyat ang bintanà at pumasoc sa gabinete, at nakita niyáng nagnining̃as pa ang iniwang candila ni Ibarra."
Noli Me Tangere,55,ANG CAPAHAMACAN.,98,Nakita ni Elías ang mg̃a papel at ang mg̃a libró at ang mg̃a suputang kinasisidlan ng̃ salapî at mg̃a hiyas.
Noli Me Tangere,55,ANG CAPAHAMACAN.,99,"Pinag ugnáy-ugnáy sa canyáng dilidili ang doo'y nangyari, at ng̃ mapagmasdan niyá ang gayóng caraming mg̃a papel na macapapahamac, inacala niyáng iligpít, ihaguís sa bintanà at ibaón."
Noli Me Tangere,55,ANG CAPAHAMACAN.,100,"Sumung̃aw siyá sa halamanan, at sa liwanag ng̃ buwá'y canyáng natanawan ang dalawáng guardia civil, na may casamang isáng «auxiliante» (isáng utusán bagá ng̃ justicia): nagkikintaban ang mg̃a bayoneta at ang mg̃a capacete."
Noli Me Tangere,55,ANG CAPAHAMACAN.,101,"Nang magcagayo'y minagalíng niyáng gawín agad ang isáng munacalà: ibinuntón sa guitnâ ng̃ gabinete ang mg̃a damít at ang mg̃a papel, ibinuhos sa ibabaw ang isáng lámpara ng̃ petróleo at sacâ sinindihán."
Noli Me Tangere,55,ANG CAPAHAMACAN.,102,"Ibinigkís na nagdudumalî sa bayawáng ang mg̃a sandata, nakita ang larawan ni María Clara, nag-alinlang̃an ... itinagò sa isá sa mg̃a suputan, dinalá ang mg̃a suputang itó at tumalón sa bintanà."
Noli Me Tangere,55,ANG CAPAHAMACAN.,103,Panahón na ng̃à; iguiníguibâ na ng̃ mg̃a guardia civil ang pintuan.
Noli Me Tangere,55,ANG CAPAHAMACAN.,104,—¡Pabayaan ninyó camíng pumanhic upáng aming cunin ang mg̃a papel ng̃ inyóng pang̃inoon!—anáng directorcillo.
Noli Me Tangere,55,ANG CAPAHAMACAN.,105,—¿May dalá ba cayóng pahintulot?
Noli Me Tangere,55,ANG CAPAHAMACAN.,106,"Cung wala'y hindi cayó macapapanhic,—ang sabi ng̃ isáng matandáng lalaki."
Noli Me Tangere,55,ANG CAPAHAMACAN.,107,"Ng̃uni't pinatabi siyá ng̃ mg̃a guardia civil sa cacuculata, pumanhíc silá sa hagdán ...; datapuwa't isáng macapal na asó ang siyáng pumúpunô sa bahay, at pagcálalaking mg̃a dilà ng̃ apóy ang siyáng nang̃agsilabás sa salas at dinidilàan ang mg̃a pintó't bintanà."
Noli Me Tangere,55,ANG CAPAHAMACAN.,108,—¡Sunog!
Noli Me Tangere,55,ANG CAPAHAMACAN.,109,¡Sunog!
Noli Me Tangere,55,ANG CAPAHAMACAN.,110,¡Apóy!—ang ipinagsigawan ng̃ lahát.
Noli Me Tangere,55,ANG CAPAHAMACAN.,111,"Humandulong ang lahát upáng mailigtás ng̃ bawa't isá ang macacaya, ng̃uni't dumating ang apóy sa maliit na laboratorio at pumutóc ang mg̃a naroroong bagay na madadalíng mag-alab."
Noli Me Tangere,55,ANG CAPAHAMACAN.,112,"Napilitang umurong ang mg̃a guardia civil, hinaharang̃an silá ng̃ sunog, na umuung̃al at niwáwalis ang bawa't maraanan."
Noli Me Tangere,55,ANG CAPAHAMACAN.,113,"Nawaláng cabuluháng cumuha ng̃ tubig sa balón; sumísigaw ang lahát, ang lahát ay nagpapaguibíc, datapuwa't silá'y nálalayô sa lahát."
Noli Me Tangere,55,ANG CAPAHAMACAN.,114,"Narating na ng̃ apóy ang mg̃a ibáng cabahayán at napaiilanglang sa lang̃it, casabay ang pagpaimbulóg ng̃ malalakíng nagpapainog-inog na asó."
Noli Me Tangere,55,ANG CAPAHAMACAN.,115,"Nalilipos na ng̃ apóy ang boong bahay, lumálacás ang hang̃ing nasasalab; mulâ sa malayo'y nang̃agsisirating ang iláng mg̃a tagá bukid, nguni't dumárating silá roo't upáng mapanood lamang nilá ang cagulatgulat na sigâ, ang wacás ng̃ matandáng bahay, na pinagpitagang mahabang panahón ng̃ apóy, tubig at hang̃in."
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,1,Sa cawacasa'y pinapag-umaga rin ng̃ Dios sa bayang tiguíb ng̃ pagcagulantang.
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,2,"Walâ pang lumalacad na mg̃a tao sa mg̃a daang kinálalagyan ng̃ cuartel at ng̃ «tribunal»; hindi nagpapakilala ang mg̃a bahay na may mg̃a tumatao, gayón may maing̃ay na binucsán ang dahong cahoy ng̃ isáng bintanà at sumung̃aw ang ulo ng̃ isáng musmós, na nagpapaínog-inog sa magcabicabila ..."
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,3,"¡plas! nagpapaunawà ang lagapác na iyón ng̃ bigláng pagdapò ng̃ isáng balát na tuyô sa sariwang balát ng̃ tao; ng̃umiwî ang bibíg ng̃ batáng lalaki, pumikit, nawalâ at mulíng sinarhán ang bintanà."
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,4,"Nacapagbigáy halimbawà na; may nacáring̃ig marahil ng̃ pagbubucás at pagsasaráng iyón, sa pagcá't marahang binucsán ang sa ibáng bintanà at maing̃at na sumung̃aw ang ulo ng̃ isáng matandáng babae, culubót at walâ ng̃ ng̃ipin: siyá ng̃â ang si hermana Puté na nag-ing̃áy ng̃ di sapalà samantalang nagsésermon si parì Dámaso."
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,5,"Ang mg̃a musmós at ang mg̃a matatandáng babae ang siyáng tunay na larawan ng̃ pagcamalabis na pagmimithíng macaalam ng̃ mg̃a nangyayari sa ibabaw ng̃ lupà; ang mg̃a batà'y sa malakíng pagnanais na macaalam, at ang mg̃a matatandáng babae'y sa paghahang̃ád na mag-alaala sa mg̃a nacaraang panahón."
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,6,"Marahil waláng macapang̃abás na bumigáy ng̃ palò ng̃ isáng sinelas, sa pagca't nananatili, tumátanaw sa malayong pinapang̃úng̃unot ang mg̃a kilay, nagmumog, lumurâ ng̃ malacás at nagcruz pagcatapos."
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,7,"Binucsán ding may tacot ang isáng maliit na bintanà ng̃ bahay na catapát, at doo'y sumung̃aw namán si hermana Rufa, ang aayaw magdayà't aayaw namáng siyá'y dayâin."
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,8,"Nagting̃inang saglít, ang dalawá, nagng̃itìan, naghudyatan at mulíng nang̃agcruz."
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,9,"—¡Jesús! nacacawang̃is ng̃ isáng misa de gracia, ng̃ isáng castillo!—aní hermana Rufa."
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,10,"—Mula ng̃ looban ang bayan ni Bálat ay hindi pa acó nacacakita ng̃ isáng gabing catulad ng̃ sa cagabí,—ang isinagót ni hermana Puté."
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,11,—¿Gaano caraming putóc!—ang sabihanan ay ang pulutóng daw ni matandáng Pablo.
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,12,—¿Mg̃a tulisan?
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,13,¡hindi mangyayari!
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,14,Ang sabihana'y mg̃a cuadrillero raw na nacalaban ng̃ mg̃a guardia civil.
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,15,Cayâ napipiit si don Filipo.
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,16,—¡Sanctus Deus! may mg̃a labing apat daw ang cauntian ng̃ mg̃a patáy.
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,17,"Untiunting pinagbubucsán ang ibáng mg̃a bintanà at nang̃agsidung̃aw ang ibá't ibáng mg̃a mukhà, nang̃agbatîan at caniláng pinag-usapan ang mg̃a nangyayari."
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,18,"Sa sicat ng̃ araw, na ang anyó'y niningning na magalíng, natatanawan ng̃ may calabuan sa malayo ang pagpaparoo't parito ng̃ mg̃a sundalo, na tulad sa nag-áabo-abóng mg̃a anino."
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,19,—¡Naroon ang isá pang patáy!—anáng isá buhat sa isáng bintanà.
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,20,—¿Isá? dalawá ang nakikita co.
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,21,"—At acó'y ..., ng̃uni't sa cawacasan, ¿anó, hindi ninyó nalalaman cung anó ang nangyari?—ang tanóng ng̃ isáng lalaking may pagmumukhâng palabirô."
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,22,—¡Ahá! ang mg̃a cuadrillero.
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,23,—¡Hindi pô; iyá'y isáng pag-aalsá sa cuartel!
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,24,—¿Anó bang pag-aalsá?
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,25,¡Ang cura't ang alférez ang nang̃aglabanán!
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,26,—Alin man diyá'y hindi totoó—ang sabi ng̃ nagtanóng;—iyá'y ang mg̃a insíc na nagsipag-alsá.
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,27,At mulíng sinarhán ang canyáng bintanà.
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,28,—¡Ang mg̃a insíc!—ang inulit ng̃ lahát ng̃ malakíng pagtatacá.
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,29,—¡Cayâ palá walâ isá mang nakikita sa canilá!
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,30,"—Nang̃amatáy na lahát, marahil."
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,31,—Inaacala co na ng̃ang may masamâ siláng gágawing anó man.
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,32,Cahapon ...
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,33,"—Iyá'y nakikinikinita co na, cagabí...."
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,34,"—¡Sayang!—aní hermana Rufa; na mamatáy siláng lahát ng̃ayón pa namáng malapit na ang pascó, na capanahunan ng̃ caniláng pagreregalo ..."
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,35,Maanong hinintáy man lamang nilá ang bagong taón....
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,36,"Sumásaya ng̃ untiuntì ang mg̃a daan: ang mg̃a áso, mg̃a manóc, mg̃a baboy at mg̃a calapati ang nang̃áunang nag-acalang mang̃agsigalà, sumunod ang iláng marurung̃is na mg̃a batang capit-capit at nang̃agsisilapit sa cuartel na may tagláy na tacot; pagcatapos ay iláng matatandáng babae, na nacasalumbabà ng̃ panyô, may tang̃ang malalaking cuintas, at cunuwa'y nang̃agdarasal upang silá'y paraanin ng̃ mg̃a sundalo."
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,37,"Nang mapagkilalang macalalacad na hindi tátanggap ng̃ isáng putóc ng̃ baril, ng̃ magcágayo'y nagpasimulâ ng̃ paglabás ang mg̃a lalaki, na nang̃agwáwalang anó man cunwari; ng̃ pasimula'y pinapagcacasiya nilá ang caniláng paglalacadlacad sa tapat ng̃ caniláng bahay, na caniláng hináhagpos ang manóc; ng̃ malao'y tinicmán niláng pahabahabain ang caniláng naaabot, na manacánacá siláng tumitiguil, at sa kinágagayo'y nacarating silá hanggáng sa haráp ng̃ «tribunal»."
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,38,"Nacahambál ng̃ mainam ang pagdating ng̃ dalawáng cuadrillero, na may daláng isáng angarilla na kinalululanan ng̃ isáng may anyóng tao, at isáng guardia civil ang siyáng sa canilá'y sumúsunod."
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,39,"Napagtalastás na silá'y galing sa convento; sa anyó ng̃ mg̃a paang nang̃acalawít ay pinagbalacbalac ng̃ isá cung sino caya iyon; sa daco roo'y may nagsabing iyón ng̃â; sa lalong daco roo'y ang patáy ay dumami at nangyari ang talinghagà ng̃ Santísima Trinidad; pagcatapos ay mulíng nasnaw ang himalâ ng̃ mg̃a tinapay at ng̃ mg̃a isdâ, at naguíng tatlompó't waló na."
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,40,"Nang may á las siete y media, ng̃ dumating ang ibáng mg̃a guardia civil, na galing sa mg̃a caratig na bayan, ang balitang cumacalat ay maliwanag na't nasasabi ang mg̃a nangyari."
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,41,"—Cagagaling co pa sa tribunal, na kinakitaan cong nang̃apipiit si don Filipo at si don Crisóstomo,—ang sabi ng̃ isáng lalaki cay hermana Putê; kinausap co ang isá sa mg̃a nagbabantay na cuadrillero."
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,42,"Ang nangyari'y isinaysáy na lahát cagabí ni Bruno, na anác niyóng namatáy sa cápapalò."
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,43,"Talastás na po ninyóng ipacácasal ni capitang Tiago ang canyáng anác na babae sa binatang castilà; sa sakit ng̃ loob ni don Crisóstomo'y nag-acalang manghigantí at binantá niyáng patayín ang lahát ng̃ mg̃a castilà, patí ang cura; linusob nilá cagabí ang cuartel at ang convento, at sa cagaling̃ang palad, at sa awà ng̃ Dios, ay na sa sa bahay ni capitang Tiago ang cura."
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,44,Nang̃acatacas daw ang marami.
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,45,"Sinunog ng̃ mg̃a guardia civil ang bahay ni don Crisóstomo, at cung hindî sana siyá nahuli na muna, siyá ma'y sinunog din."
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,46,—¿Sinunog nilá ang canyáng bahay?
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,47,—Nang̃abibilanggô ang lahát ng̃ mg̃a alilà.
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,48,¡Pagmasdan ninyó't hanggáng dito'y natatanawan pa ang asó!—anáng nagbabalità;—sinasabi ng̃ mg̃a nanggagaling doon ang mg̃a bagay na totoong cahapishapis.
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,49,Minasdán ng̃ lahát ang lugar na itinurò: isáng manipís na asó ang marahang napaiimbulog pa sa lang̃ít.
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,50,"Nang̃aglilininglining ang lahát sa nangyaring iyón, na may nahahabag at may sumisisi namán."
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,51,—¡Cahabaghabag na binatà!—ang mariing sinabi ng̃ isáng matandáng lalaking asawa ni hermana Putê.
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,52,"—¡Siyá ng̃â!—ang isinagót sa canyá ng̃ canyáng asawa;—ng̃uni't alalahanin mong cahapo'y hindi nagpamisa ng̃ patungcól sa cáluluwa ng̃ canyáng amá, na waláng salang siyáng lalong nagcacailang̃an ng̃ higuí't cay sa ibá."
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,53,"—Ng̃uni't babae, ¿walâ cang caawaawà?..."
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,54,—¿Awà sa mg̃a excomulgado?
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,55,"Isáng casalanan ang maawà sa mg̃a caaway ng̃ Dios,—ang sabi ng̃ mg̃a cura."
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,56,¿Natatandaan ba ninyó?
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,57,¡Siyá'y naglálacad sa Campo Santo na parang yaó'y isáng culung̃an lamang ng̃ mg̃a hayop!
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,58,—¿Hindi bagá nagcacawang̃is ang culung̃án ng̃ mg̃a hayop at ang Campo Santo?—ang isinagót ng̃ matandáng lalaki;—ang pinagcacáibhan lamang ay ang tang̃ing pumapasoc sa Campo Santo'y yaóng mg̃a hayop na nauucol sa isáng pulutóng....
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,59,—¿Siyá ca na ng̃a!—ang isinigáw sa canyá ni hermana Putê;—ipagsásanggalang mo pa ang taong nakikita nating maliwanag na maliwanag na pinarurusahan ng̃ Dios.
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,60,Makikita mo't icáw namá'y huhulihin din.
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,61,¡Umalalay ca sa isáng bahay na nalulugsó!
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,62,Hindi na umimic ang lalaki sa gayóng pang̃ang̃atuwiran.
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,63,—¡Halá!—ang ipinagpatuloy ng̃ matandáng babae; pagcatapos na masuntóc niyá si parì Dámaso'y walá na ng̃a siyáng nalalabing gawin cung di patayín namán si parì Salví.
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,64,—Ng̃uni't hindi maicacailáng siya'y mabait ng̃ panahóng siya'y musmós pa.
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,65,"—Tunay ng̃à, siyá'y dating mabait,—ang mulíng itinutol ng̃ matandáng babae; ng̃uni't siyá'y na pa sa España; ang lahát ng̃ napa sa sa España, ang sabi ng̃ mg̃a cura, ay naguiguing mg̃a hereje."
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,66,"—¡Ohoy!—ang isinagót namán ng̃ lalaki na nacasilip ng̃ sucat niyáng icaganti;—¿hindi ba pawang tagá España ang lahát ng̃ mg̃a cura, at ang arzobispo, ang papa at ang Virgen?"
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,67,¡Abá!
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,68,¿cung gayó'y pawang mg̃a hereje namán palá?
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,69,¡aba!
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,70,"Nagcapalad si hermana Putê, na mámasdang tumatacbo ang isáng alilang babae, na balisáng balisá at namúmutlá, at siyáng pumutol ng̃ pagtatalo."
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,71,—¡May isáng nagbigtí sa halamanan ng̃ capit-bahay!—ang sabing humihing̃al.
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,72,—¡Isáng nagbigtí!—ang bigláng pinagsabihanan ng̃ lahát na puspós ng̃ agám-ágam.
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,73,Nang̃agcruz ang mg̃a babae; sino ma'y waláng nacakilos sa kinálalagyan.
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,74,"—Siyá ng̃á po,—ang ipinagpatuloy ng̃ alilang babaeng nang̃áng̃atal;—cucuha sana acó ng̃ pataní ... tumanáw acó sa halamanan ng̃ capit-bahay upáng maalaman co cung siyá'y naroroon ..., ang nakita co'y isáng lalaking úugoy-ugoy; ang boong isip co'y si Teo, ang alilang siyáng lagui ng̃ nagbibigay sa akin ..., lumapit acó upáng ... cumuha ng̃ patanì, at ang nakita co'y hindi siyá cung hindi ibá, isáng patáy; tumacbó acó, tumacbó acó at ..."
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,75,"—Tingnán natin siyá,—ang wicá ng̃ matandáng lalaki, at sacâ tumindig;—iturò mo sa amin."
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,76,—¡Huwag cang pumaroon!—ang isinigaw sa canya ng̃ canyáng asawa at tinangnán siyá sa barò;—¡mapapahamac icáw!—¿siyá'y nagbigti?
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,77,¡lalong masamá sa canyá!
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,78,"—Pabayaan mong tingnán co siyá, babae;—pasa tribunal ca Juan, at ipagbigay alam mo; bacâ sacali hindi pa patáy."
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,79,"At siyá'y na pa sa halamanan, na sinúsundan ng̃ alilang babae, na nagtatagò sa canyáng licuran; nang̃agsisunod din ang mg̃a babae at gayón din si hermana Putê, na pawang nang̃apúpuspos ng̃ tacot at ng̃ nais na macapanood."
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,80,"—Naroon pô, guinoo,—anáng alilang babae na humintô at itinuturò ng̃ dalirì."
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,81,"Tumiguìl ang capisanang iyón sa lalong pinacamalayò, at pinabayaang mag-patuloy na mag-isá ang matandáng lalaki."
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,82,"Isáng catawán ng̃ tao, na nacabitin sa isáng sang̃á ng̃ puno ng̃ santól, ang marahang umúugoy sa hihip ng̃ mahinhíng amihan."
Noli Me Tangere,56,ANG SABIHANAN AT ANG INAACALA.,83,"Pinagmasdán siyáng sandalî ng̃ matandâ; nakita niyá ang mg̃a paang nanínigas, ang mg̃a bisig, ang may dumíng damít, ang ulong nacalung̃ayng̃áy."
