book_title,author,source,source_filename,chapter_index,chapter_title,para_index_in_chapter,global_para_index,text,text_type
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,28,1932,"—Abá, ñora,—ang sagót ng̃ isáng nag-aaral na nátitirá sa Parian,—pusilau ya!",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,29,1933,—¡Pusilau! ¡Naku! No pa ta pagá conmigo su deuda.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,30,1934,"—¡Ay! no jablá vos puelte, ñora, bakâ pa de quedá vos cómplice. ¡Ya quemá yo ng̃â el libro que ya dale prestáu conmigo! ¡Bakâ pa de riquisá y de encontrá! ¡anda vos listo, ñora!",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,31,1935,—¿Ta quedá dice preso Isagani?,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,32,1936,"—Loco-loco también aquel Isagani,—ang sabing namumuhî ng̃ nag-aaral;—no sana de cogí con ele, ta andá pa presentá! ¡Oh, bueno ng̃â, que topá rayo con ele! ¡Siguro pusilau!",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,33,1937,Kinibít ng̃ babai ang balikat.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,34,1938,—¡Conmigo no ta debí nada! ¿Y cosa de jasé Paulita?,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,35,1939,"—No di faltá novio, ñora. Siguro de llorá un poco, luego de casá con un español.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,36,1940,"Ang gabíng iyón ay nagíng isá sa mg̃a lalòng malulungkót. Sa mg̃a baháybaháy ay nagdadasál ng̃ rosario at may mg̃a maawâíng babaing nagpapatungkól na ng̃ mahahabàng padrenuestro at mg̃a requiem sa kaluluwa ng̃ mg̃a kamag-anak nilá’t kaibigan. Ika waló pa lamang ng̃ gabí’y bahagyâ nang makakita ng̃ mang̃isáng̃isáng naglálakád; maminsan minsan ay nakakading̃íg ng̃ takbó ng̃ isáng kabayo na ang tagiliran ay nápapalòng malakás ng̃ isáng sable, pagkatapos ay pasuwít ng̃ mg̃a tanod, mg̃a sasakyáng matutulin ang takbó na warìng hinahabol ng̃ kawan ng̃ mg̃a pilibustero.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,37,1941,"Gayón man, hindî sa lahát ng̃ pook ay naghaharì ang pang̃ambá.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,38,1942,Sa plateríang tinitirahán ni Plácido Penitente ay pinag-uusapan din ang mg̃a pangyayari at pinagtatalunan nang may kauntîng layà.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,39,1943,"—¡Hindî akó naniniwalà sa mg̃a paskín!—ang sabi ng̃ isáng manggagawàng payát at tuyô na sa kágagamit ng̃ tsukoy;—sa ganáng akin, ay kagagawán iyan ni P. Salvi!",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,40,1944,"—¡Ehém, ehém!—ang ubó ng̃ maestro platero na, sa pang̃ing̃ilag na pang̃anláng duwag, ay hindî makapang̃ahás na putlín ang pag-uusap. Ang kaawaawàng tao’y nag-uuubó na lamang, kikindatán ang manggagawà at titing̃ín sa daan, na warìng ibig sabihin na:—¡Bakâ tayo masubukan!",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,41,1945,—¡Dahil sa opereta!—ang patuloy ng̃ manggagawà.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,42,1946,"—¡Ohó!,—ang bulalás ng̃ isáng mukhâng tang̃á;—sinasabi ko na ng̃â! Kayâ’t....",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,43,1947,"—¡Hm!—ang tugón ng̃ isáng tagasulat na may anyông pagkahabág,—ang ukol sa mg̃a paskín ay totoo, Chichoy, ng̃unì’t ipaliliwanag ko sa iyo!",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,44,1948,At idinugtóng na ang ting̃ig ay matalinghagà:,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,45,1949,—¡Yaón ay isáng kagagawán ni insík Quiroga!,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,46,1950,"—¡Ehém, ehém!—ang ulit na ubó ng̃ maestro na inilipat sa kabilâng pisng̃í ang sapá ng̃ hitsóng nasa bibíg.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,47,1951,"—¡Paniwalàan mo akó, Chichoy, kagagawán ni insík Quiroga iyán! Náding̃íg ko sa aking pinápasukan.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,48,1952,"—¡Nakú, siguro ng̃â!—ang bulalás ng̃ tang̃á, na agád nang naniwalà.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,49,1953,"—Si Quiroga—ang patuloy ng̃ tagasulat,—ay may isáng daang libong pisong pilak mehikano, sa bahía. ¿Papano ang pagpapasok? Hindî maliwag; ginawâ ang mg̃a paskín, na sinamantalá ang usap ng̃ mg̃a nag-aaral, at samantalang ang lahát ng̃ tao’y nagúguló, ¡pum! pinadulasán ang mg̃a kawaní at nakaraan ang mg̃a kaha!",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,50,1954,"—¡Siya ng̃â, siya ng̃â!—ang bulalás ng̃ mapaniwalâín na sumuntók sa ibabaw ng̃ dulang.—¡Siya ng̃â! Kayâ palá si insík Quiroga...... ¡Kayâ!",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,51,1955,At nápahintô dahil sa hindî maalaman kung anó ang sasabihing ukol kay insík Quiroga.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,52,1956,—¿At tayo ang magbabayad ng̃ kaniláng kagagawán?—ang tanóng ni Chichoy na nagagalit.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,53,1957,"—¡Ehém, ehém, ehhhém!—ang ubó ng̃ platero na nakáding̃íg ng̃ lumálapít na yabág sa daan.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,54,1958,"Tunay ng̃â, ang mg̃a yabág ay lumálapít at nang̃agsihintô ang mang̃a sa loob ng̃ platería.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,55,1959,"—Si San Pascual Bailon ay isáng dakilàng banál,—ang sabing malakás na pakunwarîng nagbabanálbanalan ang platero, na kinindatán ang ibá;—si San Pascual Bailon....",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,56,1960,"Nang sandalîng iyón ay dumung̃aw ang mukhâ ni Plácido Penitente, na kasama ang manggagawâ ng̃ kastillo na ating nakitang tumanggáp ng̃ utos kay Simoun. Linibid ng̃ lahát ang mg̃a bagong datíng at tinanóng ng̃ mg̃a balíbalità.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,57,1961,"—Hindî ko nakausap ang mg̃a bilanggô—ang tugón ni Plácido,—may mg̃a tatlóng pû!",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,58,1962,"—¡Mang̃agsihandâ kayó!—ang dugtóng ng̃ magkakastilló na nakipagsulyapan ng̃ may kahulugán kay Plácido,—sinasabing sa gabíng itó’y magkakaroón ng̃ katakot-takot na pugután......",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,59,1963,"—¿Ha? ¡Lintík!—ang bulalás ni Chichoy, na luming̃ap ng̃ sandata, ng̃unì’t nang walâng mákita, ay sinunggabán ang kaniyáng tsukoy.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,60,1964,"Ang maestro ay umupô; ang kaniyáng mg̃a paá’y nang̃ang̃alóg. Nákinikinitá nang mapaniwalâín na ang ulo niyá’y pugót, at umiíyák na dahil sa mangyayari sa kaniyáng kaanák.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,61,1965,—¡She!—ang sabi ng̃ taga-sulat;—¡hindî magkakaroón ng̃ pugután! Ang taga udyók ng̃—at humudyát ng̃ may kahulugán—ay salamat at may sakít.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,62,1966,—¡Si Simoun!,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,63,1967,"—¡Ehém, ehém, ehhhém!",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,64,1968,Si Plácido at ang magkakastilló ay mulîng nagting̃inan.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,65,1969,—Kung iyán ay hindî nagkasakít....,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,66,1970,"—Ay gágawâ ng̃ isáng warì’y himagsikan!—ang dugtóng na pawalâng bahalà ng̃ magkakastilló, samantalang idinuduldol ang isáng sigarilyo sa itaás ng̃ tubo ng̃ kinke—at ¿anó ang gagawín natin kung gayón?",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,67,1971,"—Totohanin na, sapagkâ’t yamang pupugutan na rin lamang tayo......",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,68,1972,"Ang malakás na ubóng sumasál sa platero ay nakapigil na máding̃íg ang karugtóng ng̃ salitâ. Marahil ay kakilakilabot na bagay ang pinagsabí ni Chichoy, sapagkâ’t umanyông mámamatay at ang mukhâ’y anyông hapón na pápatay ng̃ tao.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,69,1973,—Ang sabihin ninyó’y nagpapakunwarîng may sakit sapagkâ’t natatakot na lumabás! Kapag nákita ko siyá....,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,70,1974,Mulîng sinasál ng̃ matindíng ubó ang maestro at natuluyan nang pamanhikán ang lahát na mang̃ag-uwîan.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,71,1975,"—Gayón man ay humandâ kayó, humandâ kayó,—ang sabi ng̃ magkakastilló—Kung pipilitin tayo sa pumatáy ó mamatáy....",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,72,1976,"Isá pang ubó ang sumasál sa kaawàawàng may pagawâan at ang mg̃a manggagawà ay nang̃ag-uwìan sa kaníkaniláng bahay na may daláng pamukpók, bandili at ibá pang kasangkapang maipang-iiwà ó maipamamalò, at humandâng ipaglabang mabuti ang kaniláng buhay. Si Plácido at ang manggagawà ng̃ kastillo ay mulîng nagsialís.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,73,1977,"—¡Pag-iing̃at, pag-iing̃at!—ang bilin ng̃ maestro na ang ting̃ig ay warìng sa umiiyak.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,74,1978,—¡Kayó na lamang ang bahalà sa aking balo at mg̃a mauulilang anák!—ang samò ng̃ mapaniwalâin na ang ting̃ig ay lálò pa mandíng baság.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,75,1979,Nakikinikinitá na ng̃ kahabághabág na sa katawán niya’y lusútlusutan ang punlô at nálilibíng na siyá.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,76,1980,"Nang gabíng yaón ay pinalitán ng̃ mg̃a artillerong kastilà ang mg̃a tanod sa mg̃a pintô ng̃ loob ng̃ Maynilâ, at nang kinabukasan, ng̃ dumudung̃aw na ang mg̃a unang liwanag, si Ben-Zayb, na nang̃ahás na maglakád upang tingnán ang kalagayan ng̃ mg̃a kutà, ay nakátagpô sa glacis na malapit sa Luneta ng̃ bángkáy ng̃ isáng india na magdadalagá, na, halos hubád at nakabulagtâ roong nag-iisá. Si Ben-Zayb ay nalunusan at matapos na matangkî ng̃ kaniyáng tungkód ang patáy at makating̃ín ng̃ tung̃o sa mg̃a pintô, ay ipinatuloy ang kaniyáng lakad, na iniisip na gumawâ ng̃ isáng mapanimdím na kabuhayan dahil sa pangyayaring yaón. Gayón man, ni isáng pahiwatig man lamang ay walâng lumabás sa mg̃a pahayagan sa mg̃a araw na sumúsunód, na ang inatupag ay ang mg̃a pagkakadapâ’t pagkakadupilas na gawâ ng̃ mg̃a balát ng̃ saging, at, sa dahiláng walâng maibalità, si Ben-Zayb man ay nagpakaluritlurit sa pagsasalaysáy ng̃ isáng dumaang bagyó sa Amérika, na sumirà sa mg̃a bayan at nakamatáy ng̃ mahigít sa dalawáng libo katao. Kasama ng̃ iláng pasarìng ay sinabi niyang:",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,77,1981,"“Ang pagkamahabagin, NA LALONG BUHAY SA MAÑGA BAYANG KATÓLIKO KAY SA IBANG BAYAN, at ang alaala Niyong sa udyók din noon ay naghirap dahil sa sangkatauhan, sa amin ay nagpakilos (sic) sa pagkahabág sa mañga kasawian nang ating kapuwa at idalañgin upang sa lupaing itó, na salantangsalanta sa mañga bagyó, ay huwag maulit ang mañga kasakitsakit na pangyayaring napagmasdán nang mañga naninirahan sa Estados Unidos.”",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,78,1982,"Hindî pinaraan ni Horatius ang pagkakátaón at hindî rin tinukoy ang mg̃a patáy, ni ang kaawàawàng indiang inutás, ni ang mg̃a kapaslang̃án, ay sinagót si Ben-Zayb sa kaniyang Pirotecnia ng̃:",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,79,1983,"“Matapos ang gayong karaming pagkahabág at pagliñgap sa katauhan, si Fray Ibañez, itóng, si Ben-Zayb, ay nanirá sa pagdalañging patungkol sa Pilipinas.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,80,1984,Ñguni’t maaaninawan ang gayón.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",28,XXVIII TATAKUT,81,1985,"Sapagka’t hindi siya katóliko at ang pagkamahabagin ay lalong buháy, at ibp.”",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",29,XXIX MANG̃A HULÍNG SALITANG UKOL KAY KAPITANG TIAGO,0,1986,XXIX MANG̃A HULÍNG SALITANG UKOL KAY KAPITANG TIAGO,chapter_title
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",29,XXIX MANG̃A HULÍNG SALITANG UKOL KAY KAPITANG TIAGO,1,1987,Talis vita finis ita.,epigraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",29,XXIX MANG̃A HULÍNG SALITANG UKOL KAY KAPITANG TIAGO,2,1988,"Si kapitang Tiago ay nagkaroón ng̃ mabuting hanggá, itó ng̃â, nagkaroón ng̃ mainam na libíng. Tunay ng̃â na ipinaalaala kay P. Irene ng̃ kura sa parroquia na si kapitang Tiago ay namatáy nang hindî nagkukumpisál, ng̃unì’t ang mabuting parì, samantalang nakang̃itî nang palibák, ay hinimas ang kaniyáng ilóng at sumagót na:",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",29,XXIX MANG̃A HULÍNG SALITANG UKOL KAY KAPITANG TIAGO,3,1989,"—Báh ¡akó ba namán ang paglalakùán! kung ating ipagkákaít ang exequias sa mg̃a namamatáy ng̃ hindî nagkukumpisal, ay malilimutan natin ang De profundis! Ang mg̃a kahigpitang iyán, gaya ng̃ inyóng pagkabatíd na mabuti, ay pinaiiral lamang kapag ang hindî nakapagkumpisál ay walâng ibabayad, ng̃unì’t ¡kay kapitáng Tiago!... ¡Bah! kung sampû ng̃ mg̃a insík na hindî binyagan ay inilibíng ninyó ng̃ may misa de requiem!",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",29,XXIX MANG̃A HULÍNG SALITANG UKOL KAY KAPITANG TIAGO,4,1990,"Si P. Irene ang inihalál ni kapitáng Tiago na kaniyáng albacea at gáganáp ng̃ kaniyáng mg̃a habilin, at iniíwan ang bahagi ng̃ kaniyáng kayamanan sa Sta. Clara, ang bahagi ay sa Papa, sa Arsobispo, sa mg̃a Corporaciones, at nag-iwan ng̃ dalawáng pûng piso upang ipagbayad ng̃ matrícula ng̃ mg̃a nag-aaral na marálitâ. Ang hulíng habiling itó’y ipinatalâ sa udyók ni P. Irene dahil sa pagkamapag-ampón nitó sa kabatàang masipag sa pag-aaral. Pinawalâng bisà ni kapitang Tiago ang pamanang dalawáng pû’t limáng piso na iniiwan niyá kay Basilio, dahil sa masamâng inugalì ng̃ binatà nang mg̃a hulíng araw, ng̃unì’t pinairal din ni P. Irene ang habilin at sinabing kukunin niyá ang halagáng iyón at dádalhín ng̃ kaniyáng bulsá at ng̃ kaniyáng budhî.",paragraph
