book_title,author,source,source_filename,chapter_index,chapter_title,para_index_in_chapter,global_para_index,text,text_type
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",29,XXIX MANG̃A HULÍNG SALITANG UKOL KAY KAPITANG TIAGO,16,2002,"—¡Ito ang libing! ganiyan ang marunong mamatay, aling Patrocinio.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,0,2003,XXX HULI,chapter_title
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,1,2004,"Ang pagkamatay ni kapitang Tiago at ang pagkakahuli kay Basilio ay napag-alaman kaagad sa lalawigan, at alang-alang sa ikadadangal ng mga mapapayapang taga San Diego ay sasabihin naming dinamdam pa nang higit ang huli at siya lamang halos ang napag-usapan. At gaya ng maaantay, ang balita’y nagkaroon ng iba’t ibang ayos, may nagbigay ng mga pangyayaring malungkot, kakilakilabot, ipinaliwanag ang hindi nalilinawan, ang mga patlang ay pinunan ng mga hakahaka, ang mga ito’y naging parang tunay na nangyari at ang multong sumipot sa gayon ay nakatakot na, sampu sa mga tunay na may likha.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,2,2005,"Sa bayan ng Tiani ay nabalita na batang bata na sa kaniya ang mapatapon at marahil ay patayin sa paglalakbay na tungo sa tatapunan. Ang mga matatakutin at mapaghinala ng masama ay hindi pa nasisiyahan sa gayon at pinag-uusapan ang mga bitayan at mga hukumang kawal; ang Enero ay isang masamang buan, Enero nang mangyari ang gulo sa Kabite, at ang mga taong iyon, gayong mga pari na, ay nangabitay; kaya’t ang isang maralitang kagaya ni Basilio na walang sukat mag-ampon at walang mga kakilala....",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,3,2006,—¡Sinasabi ko na!—ang buntong hininga ng Hukom pamayapa na waring minsan man lamang ay nabigyan niya ng isang payo si Basilio—sinasabi ko na....,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,4,2007,"—¡Sadyang ganiyan ang maaantay!—ang dugtong ni hermana Penchang—pumapasok sa simbahan at kapag nakitang marumi ng kaunti ang agua bendita ay hindi na nag-aantanda! May sinasabing mga mumunting hayop at mga sakit, aba, parusa ng Dios! ¡Nararapat iyon sa kaniya! Wari bagang ang agua bendita ay mangyayaring makapagpahawa ng mga sakit! Lubha pa ngang kaiba, aba.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,5,2008,"At ibinuhay ang kaniyang paggaling sa isang pagkasira ng tiyan sa paglalagay lamang ng agua bendita sa pusod, na sabay sa pagdadasal ng Sanctus Deus, at inihahatol ang kagamutan sa mga kaharap, kapag nangagkasakit ng iti o kabag o kung may salot, datapwa’y kailangang dasalin lamang kung gayon sa wikang kastila:",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,6,2009,"—Ang kagamutan ay walang pagkasira, ngunit lalagyan ng agua bendita ang dakong masakit o may damdam,—aniya.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,7,2010,"Datapuwa’y marami sa mga lalaki ang hindi naniniwala sa mga bagay na ito, ni hindi ipinalalagay na parusa ng Dios ang pagkakabilanggo ni Basilio. Hindi rin nanganiniwala sa mga panghihimagsik at mga paskin, sa pagkakilala sa ugaling ibayo pa ng pagkamapayapa at pagkamaingat ng nag-aaral, at minagaling pang iambil ang gayon sa mga paghihiganti ng mga prayle, dahil sa pagkakatubos sa pagkaalila, kay Huli, na anak ng tulisang mahigpit na kalaban ng isang malakas na corporacion. At sa dahilang may masama silang pagkakilala sa mga kaugalian ng korporasiong iyon at naaalaala ang mga abang paghihiganti, ay ipinalagay, na, ang mga hulohulong iyon ay siyang malapitlapit na nangyari at siyang mapaniniwalaan.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,8,2011,"—¡Mabuti nga ang nagawa kong pinalayas sa aking bahay ang babai!—ang sabi ni hermana Penchang—ayokong makipagsira sa mga prayle, kaya’t pinagmadali kong humanap ng salapi.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,9,2012,"Ang katotohanan ay dinamdam niya ang pag-laya ni Huli; inaako siya ni Huli sa pagdadasal at pag-aayuno, at kung lumagi pa ng mahabahabang panahon ay marahil nagdigala ng dahil sa kaniya. ¿Bakit, kung ang mga kura ay nagdadasal ng patungkol sa atin at si Kristo ay namatay dahil sa ating mga kasalanan, bakit hindi makagagawa ng gayon din si Huli na patungkol kay hermana Penchang?",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,10,2013,"Nang ang balita’y nakasapit sa kubong tinitirahan ni Huli at nang kaniyang lelong, ay nangailangan ang dalaga na uliting makalawa ang balita. Tiningnan si hermana Bali, na siyang nagbabalita, na waring hindi maliwanagan ang sinasabi, hindi mapagtuwid ang kaniyang pagkukuro; naghumugong ang kaniyang mga tainga, nagkaramdam ng pagsisikip ng puso at nagtaglay ng isang kutob ng kalooban, na ang pangyayaring yaon ay makapagbibigay hapis sa kabuhayan niyang sasapitin. Gayon ma’y tinangkang manangan sa isang banaag ng pag-asa, ngumiti, inakalang binibiro siya ni hermana Bali ng isang masamang biro, ngunit di pa man ay ipinatatawad na niya kung sasabihing biro nga, ngunit pinagkurus ni hermana Bali ang kaniyang hinglalaki’t hintuturo at hinagkan, sa katunayang totoo ang kaniyang sinasabi. Sa gayon ay nawala na ang ngiti sa labi ng dalaga, namutla, maputlang maputla, naramdamang nawalan siya ng lakas at, noon lamang nangyari sa boo niyang buhay, nawalan ng diwang tuminbuang.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,11,2014,"Nang sa kahahampas, kakukurot, wisik ng tubig, mga krus at paglalagay ng mga palaspas na benendita ay pinagsaulan ang dalaga at napag-unawa ang kaniyang kalagayan ay piping bumalong sa kaniyang mga mata ang luha, sunod sunod ang patak, walang hibik, walang panaghoy, walang daing! Inaalaala niya si Basilio na walang ibang tagapag-ampon kung di si kapitang Tiago, at sa pagkamatay nito, ay lubos nang nawalan ng kandili at kalayaan. Batid nang sa Pilipinas ay kailangan ang ninong sa lahat ng bagay, mula sa araw na binibinyagan ang isang tao hanggang sa mamatay, sa pagtatamo ng katwiran, sa pagkuha ng isang katibayan sa paglalakbay o upang magawa ang isang paghahanap-buhay. At sa dahilang sinasabing ang pagkakabilanggong yaon ay alinsunod sa mga paghihiganti ng dahil sa kaniya at sa kaniyang ama, ang kalungkutan ng binibini ay naging isang paghihinagpis. Ngayon ay siya naman ang nararapat na magligtas, gaya ng ginawa ng lalaki ng siya’y alisin sa pagkaalila, at ang isang boses na lihim ang nag-uudyok sa kaniya ng gagawin at naghahain sa kaniyang pag-iisip ng isang kakilakilabot na paraan.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,12,2015,"—¡Si P. Camorra, ang kura!—ang sabi ng boses.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,13,2016,Si Huli’y napapakagat labi at nahuhulog sa isang malamlam na pag-iisip.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,14,2017,"Dahil sa pagkakasala ng kaniyang ama ay dinakip ang lelong, sa pag-asang sa gayong paraan ay lilitaw ang anak. Ang tanging nakapagbigay ng kalayaan ay si P. Camorra, at si P. Camorra ay nagpakilala ng di kasiyahang loob sa mga pasasalamat at sa pamag-itan ng kaniyang karaniwang ugaling tiyakan kung magsalita ay humingi ng mga paghahandog.... Mula noon ay iniwasan ni Huli ang siya’y makatagpo, ngunit pinahahalik siya ng kamay ng pari, hinihipo siya sa ilong, sa pisngi, binibiro siyang may mga kindat at tumatawa, tumatawang siya’y kinukurot. Si Huli ang sanhi ng pagkakabugbog ng mabuting kura sa ilang binata na naglilibot sa nayon at nananapatan sa mga dalaga. Ang mga mapaghinala, kung nakikita siyang nagdaraan na walang kaimik-imik at nakatungo, ay nagsasabing ipinadidingig sa kaniya:",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,15,2018,"—¡Kung iibigin, ay magtatamong kapatawaran si kabisang Tales!",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,16,2019,Ang binibini’y dumarating na malungkot sa kaniyang bahay at susuling suling ang mata.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,17,2020,"Malaki ang ipinagbago ni Huli; nawala ang kaniyang kasayahan, walang nakakitang siya’y ngumiti, bahagya ng magsalita at wari manding nangangambang malasin ang mukha niyang sarili. Minsan ay nakita siya sa bayan na may malaking guhit na uling sa noo, siya, na palaging maayos at mahusay ang gayak kung lumakad. Minsan ay itinanong kay hermana Bali kung natutungo sa impierno ang mga nagpapatiwakal.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,18,2021,"—Walang sala!—ang tugon ng babai, at isinalaysay ang pook na iyon na waring siya’y galing doon.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,19,2022,"Dahil sa pagkakabilanggo ni Basilio, ang mga dukha’t marunong lumingap na mga kaanak ay gumawa ng lahat ng magagawa upang mailigtas ang binata; ngunit sa dahilang silang lahat ay hindi pa makabuo ng tatlong pung piso, ay si hermana Bali, gaya rin ng dati, ang siyang nagkaroon ng lalong mabuting akala.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,20,2023,"—Ang dapat nating gawin ay ang huminging sangguni sa taga-sulat,—aniya.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,21,2024,"Sa mga abang taong iyon, ang taga-sulat sa tribunal ay siyang oraculo sa Delfos ng matatandang griego.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,22,2025,"—Bigyan lamang ng sikapat at saka isang tabako,—ang dugtong—ay sasabihin pa sa iyo ang lahat ng batas na magpapalaki ng ulo mo sa pagdingig sa kaniya. Pag mayroon kang piso ay maililigtas ka kahi’t nasa sa paanan ka ng bibitayan. Nang ipasok sa bilangguan ang kapit bahay kong si Simon at hinagupit ng palo, dahil sa hindi nakapagpahayag ng ukol sa isang nakawang nangyari sa malapit sa kaniyang bahay, aba ¡sa halagang kahati’t sikolo lamang at isang balukay na bawang, ay nakuha siya ng taga-sulat! At nakita ko si Simon na babahagya nang makalakad at nahigang isang buang mahigit. ¡Ay! nabulok ang pigi, aba ¡at namatay dahil doon!",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,23,2026,Ang payo ni hermana Bali ay tinanggap at siya na ang nakipag-usap sa taga-sulat; binigyan siya ni Huli ng isang salapi at dinagdagan pa ng ilang putol na pindang na usa na nahuli ng lelong. Muli na namang inatupag ni tandang Selo ang pangangaso.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,24,2027,Ngunit walang magawa ang taga-sulat; ang bilanggo ay nasa Maynila at hindi umaabot doon ang kaniyang lakas.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,25,2028,"—¡Kung nasa sa kabesera man lamang, mana pa!..—ang sabi na ipinagpaparangya ang kaniyang kaya.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,26,2029,"Lubos na batid ng tagasulat na ang kaniyang lakas ay hindi lumalampas sa mga hanggahan ng Tiani, ngunit kailangan niya ang huwag masira ang pananalig sa kaniya at upang maiwan ang pindang na usa.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,27,2030,"—Ngunit mabibigyan ko kayo ng isang mabuting payo, na dili iba kundi ang pumaroon kayong dalawa ni Huli sa Hukom pamayapa. Kailangang pumaroon si Huli.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,28,2031,"Ang Hukom pamayapa ay isang taong pabugal-bugal, ngunit kung makikita si Huli marahil ay mapipigil ng kaunti ang dating ugali: naririto ang katalinuhan ng payo.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,29,2032,"Pinakinggang walang kapingaspingas sa tigas ng ginoong Hukom si hermana Bali, na siyang nagsasalita, na maminsanminsan ay tinitingnan ang dalagang nakatungo at hiyang hiya. Masasabi na lamang ng tao na malaki ang paglingap niya kay Basilio, hindi naaalala ng mga tao ang kaniyang utang na loob at na ang sanhi ng pagkakabilanggong iyon, ayon sa balita, ay dahil sa kaniya.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,30,2033,"Matapos makadighay ng makaitlo o makaapat, sapagka’t may masamang ugaling ito ang ginoong Hukom, ay nagsabing ang tanging makapagliligtas kay Basilio ay si P. Camorra, kung iibigin niya—at tiningnan ng may makahulugang titig ang binibini.—Ito’y pinapayuhan niyang makipag-usap sa kura.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,31,2034,—Alam na ninyo ang kaniyang lakas; nakuha sa pagkakabilanggo ang inyong nuno.... Sukat na ang isang salita niya upang mapasa tatapunan ang isang batang bagong panganak o maligtas sa kamatayan ang isang binitay.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,32,2035,"Si Huli ay hindi umiimik, ngunit sa ganang kay hermana Bali ay waring nabasa sa isang nobena ang hatol: laan siyang samahan sa bahay ng pari ang dalaga. Lilimos pa naman siya ng isang kalmen sa halagang isang salapi.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,33,2036,Datapwa’y umiiling si Huli at ayaw pumaroon sa kombento. Si hermana Bali ay waring nakararamdam sa sanhi ng pag-ayaw (si P. Camorra ay may katawagan ding si kabayo at napakalikot) at pinananahimik siya:,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,34,2037,"—¡Wala kang dapat ikatakot! kasama mo ako!—aniya—¿hindi mo ba nabasa sa munting aklat na Tandang Basio na bigay ng kura, na ang mga dalaga’y dapat pumaroon sa kombento, kahi’t hindi nalalaman ng mga magulang, upang ipagsabi ang nangyayari sa bahay? Aba! Ang aklat na iyon ay nalimbag nang may pahintulot ang Arsobispo, aba!",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,35,2038,"Si Huli, inip na’t sa nasang putulin ang usapan, ay namanhik sa mapanata na siyang pumaroon kung ibig, ngunit sinabi ng Hukom, sabay sa pagdighay, na ang samo ng isang mukha ng dalaga ay nakaaakit ng malaki kay sa mukha ng isang matanda, na ang langit ay nagkakalat ng kaniyang hamog sa mga sariwang bulaklak at hindi sa mga tuyo na. Ang talinhaga’y naging isang magandang kahalayan.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,36,2039,"Si Huli’y hindi sumagot at nanaog ang dalawang babai. Sa daan ay nagmatigas ang dalaga sa pag-ayaw na pumaroon sa kombento, kaya’t nangagsiuwi sa kanilang nayon. Si hermana Bali na sumama ang loob dahil sa kakulangan ng pagtitiwala, gayong siya’y kasama, ay naghihiganti sa paraang binigyan ng isang mahabahabang sermon ang binibini.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,37,2040,"Sadya ngang hindi magagawa ng dalaga ang pagparoong iyon sa kombento nang hindi susuwatan ang kaniyang sarili, na hindi siya susuwatan ng tao, na hindi siya susuwatan ng Dios! Makailan nang sinabi sa kaniya, may katwiran o wala, na kung susundin ang hangad sa kaniya, ay patatawarin ang kaniyang ama, ngunit gayon man ay hindi siya pumayag, kahi’t na isinisigaw sa kaniya ng kaniyang budhi ang pag-aalaala ng kautangan sa magulang. ¿At ngayon ay gagawin niya ng dahil kay Basilio, dahil sa kaniyang kasintahan? Yaon ay isang pagsadlak sa mga kutya at paglibak ng lahat ng tao, sampung si Basilio ay aalipusta sa kaniya; hindi mangyayari ang gayon, magpakailan man! Magbibigti na muna siya o magtatalon sa alin mang bangin. Kahi’t na ano ang gawin ay nasuwatan na siya na masamang anak.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,38,2041,"Binata pa rin ng kaawaawang si Huli ang mga sisi ng kaniyang mga kamag-anak, na sa dahilang hindi nakababatid ng nangyayari sa kanila ni P. Camorra, ay kinukutya ang kaniyang mga katakutan. Maiibigan baga ni P. Camorra ang isang dalagang taga bukid gayong marami naman sa bayan? At tinukoy ng mga babai, ang mga pangalan ng mga dalagang magaganda’t mayayaman, na nagkaroon ng ganito o gayong kasawian. At samantala’y ¿kung barilin si Basilio? tinatakpan ni Huli ang kaniyang tainga, lumilingap sa lahat ng sulok at humahanap ng isang tingig na sukat magtanggol sa kaniya, tiningnan ang kaniyang lelong; ngunit ang lelong ay pipi at nakatitig sa dulo ng kaniyang tandos na gamit sa pangangaso.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,39,2042,"Nang gabing yaon ay bahagya nang nakatulog. Mga bungang tulog at panaginip, kung minsan ay kahambalhambal, kung minsan ay madugo, ang nagdaraan sa kaniyang mata at sandasandali’y nagigising na pigta sa malamig na pawis. Parang nakadidingig siya ng putukan, parang nakikita ang kaniyang ama, ang ama niyang nagsumakit ng lubha dahil sa kaniya, na nakikipaghamok sa mga kagubatan, hinuhuling wari’y isang hayop sapagka’t siya’y nag alinlangang kaniyang iligtas. At ang larawan ng kaniyang ama’y nagbago at nakita ni Basilio na naghihingalo at tinititigan siya ng mga tinging sumisisi. Ang kahabaghabag ay titindig, magdadasal, tataghoy, tatawagan ang kaniyang ina, ang kamatayan, at sumapit ang sandali na, pata na sa sindak, kung hindi lamang naging gabi noon ay tumakbo na sanang tuloytuloy sa kombento, mangyari na ang mangyayari.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,40,2043,"Dumating ang umaga, at ang mga malulungkot na paghihinala, ang mga pangingilabot sa kadiliman ay bahagyang nagbawa. Ang kaliwanagan ay nagbigay sa kaniya ng mga pag-asa. Ngunit ang mga balitang tinanggap nang kinahapunan ay lubhang kakilakilabot; napag-usapan ang mga binaril at ang gabing yao’y naging karumaldumal sa dalaga. Sa kaniyang pagdadalita’y tinangka ng ipagkaloob ang kaniyang katawan pagsapit na pagsapit ng umaga at pagkatapos ay magpakamatay: lahat, huwag na lamang magdaan ng gayong paghihirap! Ngunit ang umaga’y nagtaglay ng mga panibagong pag-asa at ayaw pumanaog sa bahay ang binibini, ni pumaroon sa simbahan. Nanganganib siyang mapahinuhod.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,41,2044,"At sa gayo’y nakaraan ang ilang araw: nananalangin at nagtutungayaw, tumatawag sa Dios at ninanasa ang kamatayan. Ang umaga ay nagiging isang patlang, si Huli’y umaasa sa isang kababalaghan; ang mga balitang galing sa Maynila, kahi’t dumarating na may dagdag, ay nagsasabing ang ilang bilanggo ay nakalaya na dahil sa kanilang mga ninong at mga kaibikaibigan.... May maiiwang magtitiis, ¿sino kaya? si Huli ay nangingilabot at umuuwi sa kaniyang bahay na nginangatngat ang kaniyang mga kuko, sa gayon ay dumarating ang gabi na ang mga pangangamba, na nagkakaroon ng ibayong laki, ay waring nagiging katotohanan. Kinatatakutan ni Huli ang pananaginip; natatakot siyang matulog, sapagka’t ang kaniyang pananaginip ay isang sunod-sunod na bangungot. Mga titig na may hinanakit ang lumulusot sa kaniyang mga balintataw kapag napikit, mga daing at panangis ang umuukilkil sa kaniyang mga tainga. Nakikitang pagalagala ang kaniyang ama, dayukdok, walang tigil ni pahinga; nakikitang si Basilio ay naghihingalo sa gitna ng daan, may tama ng dalawang punglo, gaya ng pagkakita niya sa bangkay ng isang kalapit-bahay na pinatay samantalang inihahatid ng guardia sibil. At nakikita niya ang mga taling gumitgit sa laman, nakikita ang dugong lumalabas sa bibig at nadidingig na sinasabi sa kaniya ni Basilio, na: “¡Iligtas mo ako, iligtas mo ako! ikaw lamang ang tanging makapagliligtas sa akin!” Mag-uumugong pagkatapos ang isang halakhak, ililingon ang mga mata at makikita ang kaniyang ama, na tinititigan siya ng isang titig na lipos paghihinanakit. At si Huli ay magigising, tatagilid sa ibabaw ng kaniyang banig, hihimasin ng kamay ang noo upang tungkusin ang buhok: malamig na pawis, gaya ng pagpapawis kung mamamatay, ang nakababasa sa kaniya.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,42,2045,"—¡Ina, ina!—ang taghoy.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,43,2046,"At samantala’y ang mga nakapagpapasiya ng boong katuwaan sa mga sasapitin ng mga bayan, ang nakapag-uutos ng makatwirang pagpatay, ang sumisira ng katwiran at ginagamit ang karapatan upang magpatibay sa lakas, ay mapayapang nangahihimbing.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",30,XXX HULI,44,2047,"Sa kahulihulihan, ay dumating ang isang manglalakbay na taga Maynila at nagsalaysay nang kung papano nakawala ang lahat ng bilanggo, lahat, maliban si Basilio na walang mag-ampon. Nababalita sa Maynila, ang dagdag ng manglalakbay, na ang binata ay mapapatapon sa Carolinas, at pinalagdaan na muna sa kaniya ang isang kahilingan na kinatatalaan na gayon ang hiling niyang kusa. Nakita ng manglalakbay ang bapor na magdadala sa kaniya.",paragraph
